Time,Open,High,Low,Close
2009-06-18 06:00:00+00:00,1.39405,1.39745,1.39365,1.39615
2009-06-18 07:00:00+00:00,1.39615,1.399075,1.394325,1.394675
2009-06-18 08:00:00+00:00,1.394675,1.395075,1.39065,1.391575
2009-06-18 09:00:00+00:00,1.391575,1.39605,1.39095,1.39605
2009-06-18 10:00:00+00:00,1.39605,1.39605,1.39185,1.392875
2009-06-18 11:00:00+00:00,1.392875,1.39435,1.39105,1.39105
2009-06-18 12:00:00+00:00,1.39105,1.396175,1.39095,1.395325
2009-06-18 13:00:00+00:00,1.395325,1.398775,1.394475,1.398425
2009-06-18 14:00:00+00:00,1.398425,1.40015,1.395275,1.39625
2009-06-18 15:00:00+00:00,1.39625,1.39915,1.39615,1.39775
2009-06-18 16:00:00+00:00,1.39775,1.39895,1.395775,1.39705
2009-06-18 17:00:00+00:00,1.39705,1.39765,1.391275,1.391275
2009-06-18 18:00:00+00:00,1.391275,1.39185,1.38715,1.39015
2009-06-18 19:00:00+00:00,1.39015,1.39065,1.38815,1.388975
2009-06-18 20:00:00+00:00,1.388975,1.390575,1.38835,1.39005
2009-06-18 21:15:00+00:00,1.3907,1.39075,1.389475,1.390625
2009-06-18 22:00:00+00:00,1.390625,1.391775,1.390425,1.391325
2009-06-18 23:00:00+00:00,1.391325,1.39175,1.390175,1.390925
2009-06-19 00:00:00+00:00,1.390925,1.391275,1.38835,1.3912
2009-06-19 01:00:00+00:00,1.3912,1.39215,1.39045,1.39065
2009-06-19 02:00:00+00:00,1.39065,1.3917,1.389375,1.39125
2009-06-19 03:00:00+00:00,1.39125,1.392625,1.390875,1.39205
2009-06-19 04:00:00+00:00,1.39205,1.392825,1.39125,1.39165
2009-06-19 05:00:00+00:00,1.39165,1.39485,1.391125,1.39355
2009-06-19 06:00:00+00:00,1.39355,1.39435,1.391025,1.39245
2009-06-19 07:00:00+00:00,1.39245,1.39435,1.39125,1.393375
2009-06-19 08:00:00+00:00,1.393375,1.393725,1.38835,1.38935
2009-06-19 09:00:00+00:00,1.38935,1.392325,1.38915,1.39135
2009-06-19 10:00:00+00:00,1.39135,1.39345,1.39015,1.39335
2009-06-19 11:00:00+00:00,1.39335,1.39475,1.39235,1.392775
2009-06-19 12:00:00+00:00,1.392775,1.394575,1.39155,1.39185
2009-06-19 13:00:00+00:00,1.39185,1.393675,1.39045,1.39225
2009-06-19 14:00:00+00:00,1.39225,1.39325,1.39055,1.39245
2009-06-19 15:00:00+00:00,1.39245,1.401175,1.39245,1.399675
2009-06-19 16:00:00+00:00,1.399675,1.399725,1.395975,1.396325
2009-06-19 17:00:00+00:00,1.396325,1.399175,1.39605,1.397475
2009-06-19 18:00:00+00:00,1.397475,1.398675,1.39525,1.39565
2009-06-19 19:00:00+00:00,1.39565,1.396475,1.39435,1.39445
2009-06-19 20:00:00+00:00,1.39445,1.39575,1.39315,1.39365
2009-06-21 21:15:00+00:00,1.39505,1.39555,1.39505,1.3951
2009-06-21 22:00:00+00:00,1.3951,1.395125,1.3928,1.3941
2009-06-21 23:00:00+00:00,1.3941,1.394175,1.39245,1.393625
2009-06-22 00:00:00+00:00,1.393625,1.393625,1.39035,1.39035
2009-06-22 01:00:00+00:00,1.39035,1.391125,1.38865,1.3904
2009-06-22 02:00:00+00:00,1.3904,1.39225,1.39025,1.391125
2009-06-22 03:00:00+00:00,1.391125,1.39165,1.39045,1.390775
2009-06-22 04:00:00+00:00,1.390775,1.391775,1.389725,1.39115
2009-06-22 05:00:00+00:00,1.39115,1.39135,1.38955,1.39075
2009-06-22 06:00:00+00:00,1.39075,1.39095,1.38475,1.386225
2009-06-22 07:00:00+00:00,1.386225,1.38845,1.385525,1.38845
2009-06-22 08:00:00+00:00,1.38845,1.389075,1.385625,1.38685
2009-06-22 09:00:00+00:00,1.38685,1.38795,1.383625,1.38605
2009-06-22 10:00:00+00:00,1.38605,1.386175,1.383725,1.383975
2009-06-22 11:00:00+00:00,1.383975,1.38485,1.38275,1.38455
2009-06-22 12:00:00+00:00,1.38455,1.38585,1.38275,1.38415
2009-06-22 13:00:00+00:00,1.38415,1.38565,1.382675,1.38455
2009-06-22 14:00:00+00:00,1.38455,1.39025,1.38305,1.38785
2009-06-22 15:00:00+00:00,1.38785,1.38805,1.38435,1.38445
2009-06-22 16:00:00+00:00,1.38445,1.38745,1.38405,1.38745
2009-06-22 17:00:00+00:00,1.38745,1.38795,1.38485,1.387825
2009-06-22 18:00:00+00:00,1.387825,1.38795,1.386,1.386825
2009-06-22 19:00:00+00:00,1.386825,1.387925,1.38635,1.38635
2009-06-22 20:00:00+00:00,1.38635,1.3867,1.38555,1.38655
2009-06-22 21:15:00+00:00,1.3857,1.38635,1.38555,1.385725
2009-06-22 22:00:00+00:00,1.385725,1.386425,1.385125,1.38635
2009-06-22 23:00:00+00:00,1.38635,1.38675,1.38375,1.38495
2009-06-23 00:00:00+00:00,1.38495,1.38585,1.38365,1.383825
2009-06-23 01:00:00+00:00,1.383825,1.38615,1.38325,1.38545
2009-06-23 02:00:00+00:00,1.38545,1.385775,1.383425,1.384325
2009-06-23 03:00:00+00:00,1.384325,1.38705,1.38425,1.386225
2009-06-23 04:00:00+00:00,1.386225,1.38705,1.38545,1.38655
2009-06-23 05:00:00+00:00,1.38655,1.38655,1.38335,1.383575
2009-06-23 06:00:00+00:00,1.383575,1.38675,1.38285,1.386525
2009-06-23 07:00:00+00:00,1.386525,1.390425,1.386375,1.389625
2009-06-23 08:00:00+00:00,1.389625,1.391625,1.38755,1.39105
2009-06-23 09:00:00+00:00,1.39105,1.393875,1.390825,1.39265
2009-06-23 10:00:00+00:00,1.39265,1.397475,1.39235,1.39605
2009-06-23 11:00:00+00:00,1.39605,1.399375,1.395525,1.39675
2009-06-23 12:00:00+00:00,1.39675,1.40175,1.396675,1.39985
2009-06-23 13:00:00+00:00,1.39985,1.40275,1.39865,1.4019
2009-06-23 14:00:00+00:00,1.4019,1.40395,1.398575,1.40095
2009-06-23 15:00:00+00:00,1.40095,1.40385,1.399825,1.403425
2009-06-23 16:00:00+00:00,1.403425,1.41085,1.403325,1.409225
2009-06-23 17:00:00+00:00,1.409225,1.410575,1.40765,1.40785
2009-06-23 18:00:00+00:00,1.40785,1.41045,1.40775,1.40835
2009-06-23 19:00:00+00:00,1.40835,1.40855,1.40745,1.407825
2009-06-23 20:00:00+00:00,1.407825,1.40835,1.40725,1.4077
2009-06-23 21:15:00+00:00,1.40805,1.40855,1.40735,1.407425
2009-06-23 22:00:00+00:00,1.407425,1.407775,1.40645,1.4072
2009-06-23 23:00:00+00:00,1.4072,1.407775,1.40635,1.40695
2009-06-24 00:00:00+00:00,1.40695,1.409925,1.40665,1.40805
2009-06-24 01:00:00+00:00,1.40805,1.4087,1.406475,1.40815
2009-06-24 02:00:00+00:00,1.40815,1.4094,1.40745,1.40865
2009-06-24 03:00:00+00:00,1.40865,1.409725,1.40845,1.40875
2009-06-24 04:00:00+00:00,1.40875,1.41075,1.40815,1.4096
2009-06-24 05:00:00+00:00,1.4096,1.410075,1.407575,1.408175
2009-06-24 06:00:00+00:00,1.408175,1.413825,1.407275,1.41315
2009-06-24 07:00:00+00:00,1.41315,1.413275,1.409625,1.41125
2009-06-24 08:00:00+00:00,1.41125,1.41165,1.40925,1.40965
2009-06-24 09:00:00+00:00,1.40965,1.41155,1.40555,1.4099
2009-06-24 10:00:00+00:00,1.4099,1.40995,1.40645,1.407225
2009-06-24 11:00:00+00:00,1.407225,1.410275,1.40045,1.40225
2009-06-24 12:00:00+00:00,1.40225,1.407925,1.401925,1.407675
2009-06-24 13:00:00+00:00,1.407675,1.408025,1.40255,1.403175
2009-06-24 14:00:00+00:00,1.403175,1.404475,1.40085,1.40315
2009-06-24 15:00:00+00:00,1.40315,1.403725,1.400175,1.401425
2009-06-24 16:00:00+00:00,1.401425,1.40255,1.39495,1.39865
2009-06-24 17:00:00+00:00,1.39865,1.39975,1.39735,1.398475
2009-06-24 18:00:00+00:00,1.398475,1.40025,1.38895,1.392425
2009-06-24 19:00:00+00:00,1.392425,1.39545,1.38925,1.39425
2009-06-24 20:00:00+00:00,1.39425,1.39485,1.39265,1.392925
2009-06-24 21:15:00+00:00,1.39285,1.39395,1.391975,1.392975
2009-06-24 22:00:00+00:00,1.392975,1.39435,1.392725,1.39395
2009-06-24 23:00:00+00:00,1.39395,1.394925,1.393825,1.394225
2009-06-25 00:00:00+00:00,1.394225,1.396775,1.3942,1.396175
2009-06-25 01:00:00+00:00,1.396175,1.396175,1.39445,1.395175
2009-06-25 02:00:00+00:00,1.395175,1.39635,1.39355,1.39595
2009-06-25 03:00:00+00:00,1.39595,1.39735,1.39535,1.396825
2009-06-25 04:00:00+00:00,1.396825,1.39755,1.395725,1.396375
2009-06-25 05:00:00+00:00,1.396375,1.39695,1.39555,1.39645
2009-06-25 06:00:00+00:00,1.39645,1.398325,1.39585,1.39705
2009-06-25 07:00:00+00:00,1.39705,1.39725,1.392825,1.39535
2009-06-25 08:00:00+00:00,1.39535,1.39775,1.39505,1.39735
2009-06-25 09:00:00+00:00,1.39735,1.39825,1.39425,1.39445
2009-06-25 10:00:00+00:00,1.39445,1.394975,1.393125,1.393325
2009-06-25 11:00:00+00:00,1.393325,1.39605,1.39215,1.392925
2009-06-25 12:00:00+00:00,1.392925,1.39435,1.389925,1.390325
2009-06-25 13:00:00+00:00,1.390325,1.393925,1.38985,1.393775
2009-06-25 14:00:00+00:00,1.393775,1.39635,1.38895,1.39045
2009-06-25 15:00:00+00:00,1.39045,1.39535,1.38935,1.395325
2009-06-25 16:00:00+00:00,1.395325,1.395325,1.39265,1.39415
2009-06-25 17:00:00+00:00,1.39415,1.40135,1.39345,1.399325
2009-06-25 18:00:00+00:00,1.399325,1.399875,1.397875,1.39865
2009-06-25 19:00:00+00:00,1.39865,1.399825,1.39795,1.398875
2009-06-25 20:00:00+00:00,1.398875,1.39975,1.39855,1.39875
2009-06-25 21:15:00+00:00,1.3992,1.399825,1.398675,1.399575
2009-06-25 22:00:00+00:00,1.399575,1.399775,1.39835,1.39855
2009-06-25 23:00:00+00:00,1.39855,1.401225,1.39835,1.401075
2009-06-26 00:00:00+00:00,1.401075,1.40405,1.40095,1.403025
2009-06-26 01:00:00+00:00,1.403025,1.40465,1.403025,1.404475
2009-06-26 02:00:00+00:00,1.404475,1.40475,1.403525,1.40375
2009-06-26 03:00:00+00:00,1.40375,1.40455,1.40345,1.40425
2009-06-26 04:00:00+00:00,1.40425,1.40615,1.40395,1.40615
2009-06-26 05:00:00+00:00,1.40615,1.406225,1.40265,1.40375
2009-06-26 06:00:00+00:00,1.40375,1.40575,1.402425,1.40305
2009-06-26 07:00:00+00:00,1.40305,1.405875,1.40285,1.404125
2009-06-26 08:00:00+00:00,1.404125,1.404525,1.40145,1.40445
2009-06-26 09:00:00+00:00,1.40445,1.40865,1.40265,1.407475
2009-06-26 10:00:00+00:00,1.407475,1.409175,1.40725,1.408675
2009-06-26 11:00:00+00:00,1.408675,1.41005,1.407575,1.409125
2009-06-26 12:00:00+00:00,1.409125,1.41085,1.40755,1.407775
2009-06-26 13:00:00+00:00,1.407775,1.409375,1.406425,1.40695
2009-06-26 14:00:00+00:00,1.40695,1.408775,1.4048,1.406725
2009-06-26 15:00:00+00:00,1.406725,1.40705,1.40415,1.405475
2009-06-26 16:00:00+00:00,1.405475,1.41065,1.405475,1.4091
2009-06-26 17:00:00+00:00,1.4091,1.411825,1.40675,1.406925
2009-06-26 18:00:00+00:00,1.406925,1.40775,1.40655,1.40775
2009-06-26 19:00:00+00:00,1.40775,1.40785,1.40625,1.40695
2009-06-26 20:00:00+00:00,1.40695,1.40735,1.40535,1.40555
2009-06-28 21:15:00+00:00,1.407,1.40705,1.405875,1.4063
2009-06-28 22:00:00+00:00,1.4063,1.40695,1.40575,1.40615
2009-06-28 23:00:00+00:00,1.40615,1.407775,1.40455,1.407075
2009-06-29 00:00:00+00:00,1.407075,1.407075,1.402525,1.40315
2009-06-29 01:00:00+00:00,1.40315,1.40325,1.40175,1.4023
2009-06-29 02:00:00+00:00,1.4023,1.40295,1.40035,1.40045
2009-06-29 03:00:00+00:00,1.40045,1.403475,1.400325,1.4028
2009-06-29 04:00:00+00:00,1.4028,1.40435,1.402675,1.402675
2009-06-29 05:00:00+00:00,1.402675,1.40325,1.40145,1.401675
2009-06-29 06:00:00+00:00,1.401675,1.401675,1.39835,1.40115
2009-06-29 07:00:00+00:00,1.40115,1.40295,1.399625,1.401775
2009-06-29 08:00:00+00:00,1.401775,1.403375,1.39935,1.400875
2009-06-29 09:00:00+00:00,1.400875,1.40275,1.39965,1.402225
2009-06-29 10:00:00+00:00,1.402225,1.405725,1.402225,1.40495
2009-06-29 11:00:00+00:00,1.40495,1.406875,1.404375,1.405925
2009-06-29 12:00:00+00:00,1.405925,1.407475,1.40535,1.406375
2009-06-29 13:00:00+00:00,1.406375,1.406375,1.40425,1.40445
2009-06-29 14:00:00+00:00,1.40445,1.40805,1.404325,1.40585
2009-06-29 15:00:00+00:00,1.40585,1.40645,1.404725,1.40575
2009-06-29 16:00:00+00:00,1.40575,1.407575,1.40495,1.40725
2009-06-29 17:00:00+00:00,1.40725,1.410325,1.40715,1.410125
2009-06-29 18:00:00+00:00,1.410125,1.41015,1.407425,1.40845
2009-06-29 19:00:00+00:00,1.40845,1.40985,1.407425,1.40805
2009-06-29 20:00:00+00:00,1.40805,1.40895,1.407825,1.408225
2009-06-29 21:15:00+00:00,1.40795,1.408225,1.407125,1.407325
2009-06-29 22:00:00+00:00,1.407325,1.408575,1.407125,1.408525
2009-06-29 23:00:00+00:00,1.408525,1.411325,1.40815,1.409875
2009-06-30 00:00:00+00:00,1.409875,1.41185,1.409825,1.41175
2009-06-30 01:00:00+00:00,1.41175,1.41265,1.41105,1.411875
2009-06-30 02:00:00+00:00,1.411875,1.41315,1.410875,1.412425
2009-06-30 03:00:00+00:00,1.412425,1.413,1.41055,1.410925
2009-06-30 04:00:00+00:00,1.410925,1.41175,1.41005,1.41055
2009-06-30 05:00:00+00:00,1.41055,1.41185,1.410125,1.41075
2009-06-30 06:00:00+00:00,1.41075,1.415175,1.410575,1.412675
2009-06-30 07:00:00+00:00,1.412675,1.41345,1.409625,1.41085
2009-06-30 08:00:00+00:00,1.41085,1.41145,1.40805,1.40975
2009-06-30 09:00:00+00:00,1.40975,1.41265,1.40905,1.412175
2009-06-30 10:00:00+00:00,1.412175,1.41415,1.411525,1.412275
2009-06-30 11:00:00+00:00,1.412275,1.414275,1.411625,1.41385
2009-06-30 12:00:00+00:00,1.41385,1.414725,1.41005,1.41005
2009-06-30 13:00:00+00:00,1.41005,1.41025,1.405925,1.40875
2009-06-30 14:00:00+00:00,1.40875,1.40875,1.40015,1.40275
2009-06-30 15:00:00+00:00,1.40275,1.40315,1.40045,1.40195
2009-06-30 16:00:00+00:00,1.40195,1.405025,1.40155,1.405025
2009-06-30 17:00:00+00:00,1.405025,1.405025,1.401975,1.40265
2009-06-30 18:00:00+00:00,1.40265,1.40445,1.40195,1.40435
2009-06-30 19:00:00+00:00,1.40435,1.404425,1.402875,1.4029
2009-06-30 20:00:00+00:00,1.4029,1.40345,1.402275,1.4033
2009-06-30 21:15:00+00:00,1.4036,1.403925,1.403075,1.403575
2009-06-30 22:00:00+00:00,1.403575,1.40395,1.403225,1.403725
2009-06-30 23:00:00+00:00,1.403725,1.405375,1.40345,1.40405
2009-07-01 00:00:00+00:00,1.40405,1.40465,1.403075,1.403275
2009-07-01 01:00:00+00:00,1.403275,1.40345,1.40015,1.4012
2009-07-01 02:00:00+00:00,1.4012,1.40365,1.4012,1.40325
2009-07-01 03:00:00+00:00,1.40325,1.404575,1.40255,1.40345
2009-07-01 04:00:00+00:00,1.40345,1.40405,1.40295,1.4034
2009-07-01 05:00:00+00:00,1.4034,1.4042,1.401825,1.40275
2009-07-01 06:00:00+00:00,1.40275,1.406675,1.40265,1.40635
2009-07-01 07:00:00+00:00,1.40635,1.40875,1.405825,1.40805
2009-07-01 08:00:00+00:00,1.40805,1.40835,1.40615,1.407475
2009-07-01 09:00:00+00:00,1.407475,1.407575,1.405575,1.406625
2009-07-01 10:00:00+00:00,1.406625,1.407675,1.40615,1.40625
2009-07-01 11:00:00+00:00,1.40625,1.407025,1.40455,1.40695
2009-07-01 12:00:00+00:00,1.40695,1.413525,1.40695,1.413525
2009-07-01 13:00:00+00:00,1.413525,1.41715,1.412175,1.414625
2009-07-01 14:00:00+00:00,1.414625,1.41635,1.412825,1.413025
2009-07-01 15:00:00+00:00,1.413025,1.41905,1.41245,1.41905
2009-07-01 16:00:00+00:00,1.41905,1.42015,1.41605,1.4161
2009-07-01 17:00:00+00:00,1.4161,1.417925,1.416025,1.417175
2009-07-01 18:00:00+00:00,1.417175,1.4173,1.41455,1.4148
2009-07-01 19:00:00+00:00,1.4148,1.41595,1.414125,1.41425
2009-07-01 20:00:00+00:00,1.41425,1.415025,1.41375,1.41415
2009-07-01 21:15:00+00:00,1.41485,1.41545,1.41425,1.4153
2009-07-01 22:00:00+00:00,1.4153,1.41545,1.41305,1.413675
2009-07-01 23:00:00+00:00,1.413675,1.414725,1.41315,1.4146
2009-07-02 00:00:00+00:00,1.4146,1.41485,1.412425,1.41275
2009-07-02 01:00:00+00:00,1.41275,1.41365,1.411425,1.41325
2009-07-02 02:00:00+00:00,1.41325,1.413875,1.41015,1.41165
2009-07-02 03:00:00+00:00,1.41165,1.41215,1.41025,1.411375
2009-07-02 04:00:00+00:00,1.411375,1.41165,1.410625,1.4111
2009-07-02 05:00:00+00:00,1.4111,1.41275,1.4108,1.41125
2009-07-02 06:00:00+00:00,1.41125,1.41255,1.40935,1.410125
2009-07-02 07:00:00+00:00,1.410125,1.41055,1.408125,1.409125
2009-07-02 08:00:00+00:00,1.409125,1.41045,1.40865,1.40945
2009-07-02 09:00:00+00:00,1.40945,1.410925,1.40835,1.40865
2009-07-02 10:00:00+00:00,1.40865,1.409275,1.40675,1.40675
2009-07-02 11:00:00+00:00,1.40675,1.40825,1.40455,1.407175
2009-07-02 12:00:00+00:00,1.407175,1.40725,1.40155,1.40455
2009-07-02 13:00:00+00:00,1.40455,1.406425,1.401175,1.40275
2009-07-02 14:00:00+00:00,1.40275,1.40345,1.39985,1.40165
2009-07-02 15:00:00+00:00,1.40165,1.403025,1.39895,1.40165
2009-07-02 16:00:00+00:00,1.40165,1.40175,1.40005,1.4012
2009-07-02 17:00:00+00:00,1.4012,1.40295,1.40065,1.402625
2009-07-02 18:00:00+00:00,1.402625,1.40275,1.40135,1.40265
2009-07-02 19:00:00+00:00,1.40265,1.40275,1.39995,1.39995
2009-07-02 20:00:00+00:00,1.39995,1.400825,1.39965,1.40035
2009-07-02 21:15:00+00:00,1.4,1.4001,1.3928,1.395175
2009-07-02 22:00:00+00:00,1.395175,1.396175,1.3949,1.39575
2009-07-02 23:00:00+00:00,1.39575,1.396325,1.394425,1.39625
2009-07-03 00:00:00+00:00,1.39625,1.397675,1.395175,1.39685
2009-07-03 01:00:00+00:00,1.39685,1.39925,1.39615,1.39895
2009-07-03 02:00:00+00:00,1.39895,1.39955,1.398325,1.399
2009-07-03 03:00:00+00:00,1.399,1.399275,1.39795,1.398325
2009-07-03 04:00:00+00:00,1.398325,1.400375,1.39825,1.399225
2009-07-03 05:00:00+00:00,1.399225,1.40055,1.39865,1.40005
2009-07-03 06:00:00+00:00,1.40005,1.402825,1.39975,1.40235
2009-07-03 07:00:00+00:00,1.40235,1.402425,1.39975,1.401075
2009-07-03 08:00:00+00:00,1.401075,1.40125,1.39815,1.399375
2009-07-03 09:00:00+00:00,1.399375,1.40075,1.39895,1.39935
2009-07-03 10:00:00+00:00,1.39935,1.399975,1.39815,1.39885
2009-07-03 11:00:00+00:00,1.39885,1.40165,1.39875,1.40045
2009-07-03 12:00:00+00:00,1.40045,1.40115,1.39985,1.400425
2009-07-03 13:00:00+00:00,1.400425,1.401025,1.40005,1.40045
2009-07-03 14:00:00+00:00,1.40045,1.40125,1.40015,1.40015
2009-07-03 15:00:00+00:00,1.40015,1.40035,1.398325,1.39905
2009-07-03 16:00:00+00:00,1.39905,1.39955,1.39735,1.398625
2009-07-03 17:00:00+00:00,1.398625,1.39885,1.397875,1.398375
2009-07-03 18:00:00+00:00,1.398375,1.399,1.39765,1.3977
2009-07-03 19:00:00+00:00,1.3977,1.3982,1.396375,1.3977
2009-07-03 20:00:00+00:00,1.3977,1.398425,1.3971,1.39805
2009-07-05 21:15:00+00:00,1.39645,1.3968,1.39525,1.3955
2009-07-05 22:00:00+00:00,1.3955,1.397,1.39535,1.395725
2009-07-05 23:00:00+00:00,1.395725,1.39675,1.3954,1.3961
2009-07-06 00:00:00+00:00,1.3961,1.39785,1.39565,1.39705
2009-07-06 01:00:00+00:00,1.39705,1.398675,1.39655,1.39755
2009-07-06 02:00:00+00:00,1.39755,1.3983,1.395325,1.3969
2009-07-06 03:00:00+00:00,1.3969,1.3977,1.39615,1.397
2009-07-06 04:00:00+00:00,1.397,1.39865,1.39695,1.39805
2009-07-06 05:00:00+00:00,1.39805,1.399825,1.397175,1.39765
2009-07-06 06:00:00+00:00,1.39765,1.398675,1.39365,1.39365
2009-07-06 07:00:00+00:00,1.39365,1.394775,1.39145,1.39355
2009-07-06 08:00:00+00:00,1.39355,1.39405,1.391325,1.392875
2009-07-06 09:00:00+00:00,1.392875,1.39355,1.390325,1.39065
2009-07-06 10:00:00+00:00,1.39065,1.39095,1.388225,1.38875
2009-07-06 11:00:00+00:00,1.38875,1.39105,1.38765,1.38945
2009-07-06 12:00:00+00:00,1.38945,1.39195,1.388925,1.39175
2009-07-06 13:00:00+00:00,1.39175,1.393325,1.39005,1.3932
2009-07-06 14:00:00+00:00,1.3932,1.393825,1.390025,1.39215
2009-07-06 15:00:00+00:00,1.39215,1.39435,1.39175,1.39375
2009-07-06 16:00:00+00:00,1.39375,1.393975,1.392425,1.393125
2009-07-06 17:00:00+00:00,1.393125,1.396775,1.3927,1.3957
2009-07-06 18:00:00+00:00,1.3957,1.397025,1.39515,1.39605
2009-07-06 19:00:00+00:00,1.39605,1.39795,1.395525,1.397925
2009-07-06 20:00:00+00:00,1.397925,1.39895,1.39775,1.3984
2009-07-06 21:15:00+00:00,1.3985,1.3985,1.39735,1.397425
2009-07-06 22:00:00+00:00,1.397425,1.3977,1.39645,1.3976
2009-07-06 23:00:00+00:00,1.3976,1.39935,1.39665,1.39925
2009-07-07 00:00:00+00:00,1.39925,1.399375,1.396925,1.397125
2009-07-07 01:00:00+00:00,1.397125,1.39755,1.39495,1.39535
2009-07-07 02:00:00+00:00,1.39535,1.3969,1.3953,1.39635
2009-07-07 03:00:00+00:00,1.39635,1.39805,1.395725,1.39775
2009-07-07 04:00:00+00:00,1.39775,1.39875,1.39675,1.39815
2009-07-07 05:00:00+00:00,1.39815,1.39865,1.39525,1.39535
2009-07-07 06:00:00+00:00,1.39535,1.39675,1.392025,1.393475
2009-07-07 07:00:00+00:00,1.393475,1.393875,1.39035,1.392675
2009-07-07 08:00:00+00:00,1.392675,1.396875,1.391675,1.39685
2009-07-07 09:00:00+00:00,1.39685,1.39875,1.395625,1.39855
2009-07-07 10:00:00+00:00,1.39855,1.40135,1.39715,1.40135
2009-07-07 11:00:00+00:00,1.40135,1.40505,1.40095,1.40275
2009-07-07 12:00:00+00:00,1.40275,1.40365,1.40145,1.401975
2009-07-07 13:00:00+00:00,1.401975,1.40225,1.39795,1.39855
2009-07-07 14:00:00+00:00,1.39855,1.400875,1.397275,1.400025
2009-07-07 15:00:00+00:00,1.400025,1.400175,1.395425,1.39645
2009-07-07 16:00:00+00:00,1.39645,1.39645,1.39285,1.394525
2009-07-07 17:00:00+00:00,1.394525,1.395925,1.39335,1.39425
2009-07-07 18:00:00+00:00,1.39425,1.39455,1.39255,1.39285
2009-07-07 19:00:00+00:00,1.39285,1.39285,1.391125,1.391125
2009-07-07 20:00:00+00:00,1.391125,1.39295,1.391125,1.39245
2009-07-07 21:15:00+00:00,1.3919,1.39245,1.391425,1.391975
2009-07-07 22:00:00+00:00,1.391975,1.392075,1.391375,1.391525
2009-07-07 23:00:00+00:00,1.391525,1.391725,1.388875,1.38975
2009-07-08 00:00:00+00:00,1.38975,1.391325,1.38815,1.390275
2009-07-08 01:00:00+00:00,1.390275,1.39115,1.38975,1.38975
2009-07-08 02:00:00+00:00,1.38975,1.390825,1.388975,1.3908
2009-07-08 03:00:00+00:00,1.3908,1.3914,1.38995,1.3904
2009-07-08 04:00:00+00:00,1.3904,1.39265,1.39025,1.39165
2009-07-08 05:00:00+00:00,1.39165,1.392325,1.38955,1.39155
2009-07-08 06:00:00+00:00,1.39155,1.39165,1.38605,1.38905
2009-07-08 07:00:00+00:00,1.38905,1.39165,1.388225,1.38885
2009-07-08 08:00:00+00:00,1.38885,1.390875,1.38835,1.39015
2009-07-08 09:00:00+00:00,1.39015,1.39345,1.390075,1.3926
2009-07-08 10:00:00+00:00,1.3926,1.39385,1.390525,1.39205
2009-07-08 11:00:00+00:00,1.39205,1.392975,1.39045,1.39095
2009-07-08 12:00:00+00:00,1.39095,1.39155,1.38825,1.38925
2009-07-08 13:00:00+00:00,1.38925,1.391975,1.38915,1.39065
2009-07-08 14:00:00+00:00,1.39065,1.39315,1.389625,1.389625
2009-07-08 15:00:00+00:00,1.389625,1.390025,1.384825,1.38515
2009-07-08 16:00:00+00:00,1.38515,1.3861,1.383325,1.38505
2009-07-08 17:00:00+00:00,1.38505,1.386925,1.38435,1.385
2009-07-08 18:00:00+00:00,1.385,1.385575,1.3833,1.38515
2009-07-08 19:00:00+00:00,1.38515,1.3887,1.38485,1.387975
2009-07-08 20:00:00+00:00,1.387975,1.389625,1.38725,1.38835
2009-07-08 21:15:00+00:00,1.38755,1.38775,1.38685,1.387475
2009-07-08 22:00:00+00:00,1.387475,1.38865,1.387375,1.3881
2009-07-08 23:00:00+00:00,1.3881,1.388225,1.385875,1.386275
2009-07-09 00:00:00+00:00,1.386275,1.38925,1.3859,1.38875
2009-07-09 01:00:00+00:00,1.38875,1.391525,1.38845,1.39105
2009-07-09 02:00:00+00:00,1.39105,1.3911,1.38975,1.39035
2009-07-09 03:00:00+00:00,1.39035,1.39105,1.38935,1.389675
2009-07-09 04:00:00+00:00,1.389675,1.39115,1.38945,1.39055
2009-07-09 05:00:00+00:00,1.39055,1.39335,1.38925,1.39215
2009-07-09 06:00:00+00:00,1.39215,1.39415,1.39135,1.39385
2009-07-09 07:00:00+00:00,1.39385,1.39625,1.39105,1.39615
2009-07-09 08:00:00+00:00,1.39615,1.396775,1.394325,1.39555
2009-07-09 09:00:00+00:00,1.39555,1.39855,1.39535,1.39745
2009-07-09 10:00:00+00:00,1.39745,1.398075,1.39605,1.39605
2009-07-09 11:00:00+00:00,1.39605,1.399325,1.39505,1.398225
2009-07-09 12:00:00+00:00,1.398225,1.400775,1.39785,1.399725
2009-07-09 13:00:00+00:00,1.399725,1.39975,1.394975,1.39585
2009-07-09 14:00:00+00:00,1.39585,1.39835,1.39465,1.397825
2009-07-09 15:00:00+00:00,1.397825,1.40485,1.39605,1.402625
2009-07-09 16:00:00+00:00,1.402625,1.40725,1.40225,1.405
2009-07-09 17:00:00+00:00,1.405,1.4057,1.40325,1.4042
2009-07-09 18:00:00+00:00,1.4042,1.40605,1.403425,1.40345
2009-07-09 19:00:00+00:00,1.40345,1.40385,1.40275,1.40325
2009-07-09 20:00:00+00:00,1.40325,1.40375,1.40175,1.40195
2009-07-09 21:15:00+00:00,1.4026,1.402925,1.402225,1.402425
2009-07-09 22:00:00+00:00,1.402425,1.40305,1.401825,1.402325
2009-07-09 23:00:00+00:00,1.402325,1.402575,1.40095,1.40105
